ID_Cliente,Idade,Genero,Estado,Plano,Tempo_Cliente_Meses,Mensalidade,Uso_Mensal_Horas,Quantidade_Chamados,Atrasos_Pagamento,Forma_Pagamento,Churn
1090,54,Feminino,BA,Básico,51,74.0,23,5,3,Cartão de Crédito,Não
1091,24,Feminino,PR,Premium,22,,12,3,0,Pix,Não
1092,34,Feminino,SP,Padrão,40,111.0,39,0,2,Boleto,Não
1093,66,Feminino,RJ,Premium,63,200.0,18,10,1,Pix,Não
1094,62,Masculino,PR,Básico,49,54.0,61,2,4,Cartão de Crédito,Não
1095,20,Feminino,PE,Padrão,64,130.0,6,7,1,Débito Automático,Não
1096,25,Feminino,MG,Padrão,38,133.0,23,8,2,Débito Automático,Não
1097,51,Feminino,PR,Premium,27,207.0,47,8,4,Boleto,Sim
1098,28,Masculino,RS,Premium,61,213.0,94,2,1,Boleto,Não
1099,30,Masculino,RJ,Premium,13,202.0,49,1,0,Boleto,Não
1100,40,Feminino,RS,Premium,2,195.0,52,4,6,Pix,Não
1101,34,Masculino,RS,Premium,70,185.0,27,1,4,Débito Automático,Sim
1102,54,Feminino,CE,Básico,17,75.0,31,10,6,Boleto,Sim
1103,18,Masculino,BA,Básico,28,52.0,14,2,1,Cartão de Crédito,Não
1104,26,Masculino,PR,Premium,57,220.0,76,5,2,Pix,Não
1105,42,Masculino,MG,Padrão,61,109.0,86,5,4,Débito Automático,Sim
1106,63,Masculino,PE,Básico,56,67.0,88,11,6,Débito Automático,Sim
1107,29,Masculino,PE,Básico,47,77.0,52,5,5,Boleto,Não
1108,65,Feminino,RJ,Básico,26,64.0,52,3,0,Débito Automático,Não
1109,50,Feminino,RS,Básico,35,51.0,85,10,3,Cartão de Crédito,Sim
1110,54,Masculino,SP,Básico,61,69.0,52,7,1,Cartão de Crédito,Não
1111,57,Masculino,SP,Premium,20,182.0,61,2,0,Cartão de Crédito,Não
1112,38,Feminino,MG,Básico,70,58.0,120,9,5,Débito Automático,Sim
1113,51,Masculino,RS,Básico,52,63.0,15,0,0,Boleto,Sim
1114,46,Masculino,RS,Básico,36,69.0,40,8,3,Débito Automático,Sim
1115,25,Masculino,MG,Padrão,60,134.0,98,9,3,Cartão de Crédito,Sim
1116,29,Masculino,PR,Padrão,3,100.0,44,3,5,Boleto,Sim
1117,65,Masculino,BA,Premium,17,208.0,57,11,2,Boleto,Sim
1118,71,Feminino,RJ,Básico,35,78.0,67,4,2,Débito Automático,Não
1119,55,Masculino,SP,Padrão,45,131.0,111,7,6,Pix,Não
1120,27,Feminino,PR,Premium,27,204.0,48,10,6,Débito Automático,Não
1121,23,Masculino,CE,Premium,27,219.0,22,4,0,Pix,Não
1122,55,Masculino,BA,Padrão,48,114.0,116,9,0,Cartão de Crédito,Não
1123,28,Feminino,MG,Padrão,61,111.0,64,1,1,Boleto,Não
1124,66,Feminino,CE,Básico,57,75.0,111,9,4,Boleto,Não
1125,34,Masculino,RJ,Premium,48,221.0,58,10,3,Pix,Não
1126,67,Masculino,MG,Padrão,52,91.0,21,8,1,Débito Automático,Não
1127,68,Masculino,CE,Básico,12,59.0,5,12,2,Boleto,Não
1128,30,Masculino,PR,Básico,39,59.0,24,3,6,Débito Automático,Sim
1129,18,Masculino,CE,Padrão,21,96.0,90,8,5,Pix,Sim
1130,71,Masculino,PE,Padrão,32,96.0,103,2,2,Débito Automático,Não
1131,75,Masculino,PR,Padrão,55,115.0,118,1,2,Boleto,Não
1132,67,Feminino,RJ,Básico,48,61.0,87,0,4,Boleto,Não
1133,26,Masculino,PE,Padrão,25,103.0,24,6,0,Débito Automático,Não
1134,37,Masculino,CE,Padrão,62,106.0,108,2,1,Cartão de Crédito,Não
1135,40,Feminino,CE,Premium,13,161.0,6,2,2,Pix,Não
1136,59,Masculino,CE,Premium,52,166.0,69,4,3,Débito Automático,Não
1137,67,Feminino,PE,Padrão,43,124.0,116,1,6,Cartão de Crédito,Sim
1138,27,Feminino,PE,Básico,44,80.0,11,4,1,Pix,Não
1139,36,Feminino,RS,Básico,16,77.0,59,5,0,Débito Automático,Não
1140,61,Feminino,BA,Padrão,4,107.0,43,4,2,Cartão de Crédito,Não
1141,56,Masculino,RJ,Básico,46,73.0,21,11,3,Boleto,Sim
1142,58,Feminino,SP,Padrão,56,107.0,14,7,5,Débito Automático,Não
1143,41,Masculino,BA,Básico,19,69.0,86,12,0,Débito Automático,Sim
1144,45,Masculino,PE,Padrão,3,137.0,19,11,5,Boleto,Não
1145,54,Masculino,BA,Padrão,39,122.0,78,12,1,Pix,Não
1146,31,Feminino,MG,Padrão,36,134.0,91,4,4,Débito Automático,Não
1147,35,Feminino,BA,Básico,53,56.0,17,10,1,Boleto,Sim
1148,32,Feminino,PE,Básico,42,57.0,86,4,5,Débito Automático,Não
1149,52,Feminino,MG,Padrão,61,125.0,64,5,2,Pix,Não
1150,31,Masculino,CE,Premium,22,192.0,76,6,0,Débito Automático,Não
1151,23,Feminino,SP,,68,61.0,24,12,2,Boleto,Não
1152,57,Feminino,PR,Padrão,56,138.0,53,12,2,Boleto,Não
1153,42,Masculino,MG,Premium,16,187.0,103,3,0,Pix,Não
1154,53,Feminino,RJ,Padrão,46,103.0,90,9,2,Débito Automático,Não
1155,50,Feminino,MG,Premium,69,211.0,116,7,6,Boleto,Não
1156,43,Masculino,PE,Padrão,1,111.0,79,10,1,Pix,Não
1157,44,,PE,Padrão,25,91.0,7,3,1,Débito Automático,Não
1158,57,Masculino,PE,Básico,22,68.0,75,10,0,Boleto,Não
1159,72,Masculino,BA,Básico,59,61.0,21,2,3,Débito Automático,Não
1160,22,Masculino,MG,Básico,27,68.0,64,3,5,Cartão de Crédito,Não
1161,69,Masculino,SP,Premium,43,191.0,92,7,5,Pix,Não
1162,73,Masculino,SP,Premium,61,169.0,61,12,3,Pix,Não
1163,70,Feminino,PE,Premium,8,165.0,105,5,3,,Não
1164,24,Feminino,MG,Básico,34,74.0,36,11,1,Pix,Sim
1165,31,Feminino,PR,Padrão,13,131.0,101,1,3,Débito Automático,Não
1166,39,Masculino,MG,Padrão,57,140.0,23,11,2,Débito Automático,Não
1167,19,Feminino,CE,Básico,48,68.0,96,4,5,Pix,Sim
1168,61,Feminino,RS,Padrão,20,134.0,86,2,4,Boleto,Não
1169,19,Feminino,CE,Básico,39,54.0,84,4,2,Boleto,Não
1170,40,Feminino,MG,Premium,20,200.0,116,8,2,Pix,Não
1171,29,Masculino,MG,Padrão,49,132.0,40,5,1,Cartão de Crédito,Não
1172,59,Masculino,PR,Básico,46,65.0,51,10,0,Cartão de Crédito,Não
1173,43,Masculino,SP,Premium,13,224.0,62,1,2,Boleto,Não
1174,33,Masculino,SP,Padrão,24,131.0,82,3,5,Débito Automático,Não
1175,53,Masculino,PR,Padrão,12,102.0,36,2,4,Pix,Não
1176,47,Masculino,CE,Básico,69,78.0,19,5,6,Pix,Não
1177,23,Masculino,PE,Padrão,26,124.0,115,3,4,Cartão de Crédito,Não
1178,64,Feminino,PE,Padrão,25,130.0,81,12,3,Débito Automático,Não
1179,49,Feminino,RS,Premium,23,221.0,116,8,2,Boleto,Não
1180,39,Masculino,CE,Padrão,72,109.0,5,7,0,Débito Automático,Não
1181,75,Feminino,RJ,Premium,61,182.0,115,1,6,Pix,Não
1182,39,Masculino,RS,Premium,69,184.0,69,12,0,Débito Automático,Não
1183,38,Masculino,BA,Premium,61,198.0,25,9,1,Boleto,Não
1184,67,Feminino,PE,Padrão,22,100.0,104,10,1,Débito Automático,Não
1185,32,Feminino,BA,Padrão,61,109.0,62,2,2,Débito Automático,Não
1186,45,Feminino,BA,Premium,51,160.0,87,12,3,Boleto,Sim
1187,47,Feminino,BA,Padrão,3,135.0,8,3,5,Débito Automático,Não
1188,45,Feminino,RS,Padrão,42,125.0,18,12,1,Cartão de Crédito,Não
1189,33,Feminino,CE,Básico,42,73.0,36,7,0,Débito Automático,Não
1190,56,Feminino,CE,Premium,49,167.0,41,10,2,Cartão de Crédito,Sim
1191,48,Feminino,PR,Básico,10,60.0,76,2,6,Cartão de Crédito,Sim
1192,46,Feminino,SP,Básico,42,68.0,22,4,4,Cartão de Crédito,Não
1193,73,Feminino,PR,Premium,41,217.0,63,11,1,Débito Automático,Sim
1194,39,Feminino,PE,Básico,34,58.0,108,2,0,Pix,Não
1195,69,Masculino,BA,Básico,68,51.0,106,0,4,Pix,Não
1196,36,Masculino,MG,Premium,43,169.0,107,9,0,Cartão de Crédito,Não
1197,54,Feminino,MG,Padrão,25,94.0,88,6,6,Débito Automático,Não
1198,22,Masculino,PE,Básico,44,64.0,78,11,6,Débito Automático,Não
1199,18,Masculino,BA,Premium,50,188.0,73,5,3,Pix,Não
1200,59,Masculino,MG,Premium,26,205.0,31,11,6,Débito Automático,Não
1201,29,Masculino,BA,Básico,4,67.0,116,12,1,Débito Automático,Sim
1202,32,Masculino,BA,Premium,27,180.0,8,6,2,Boleto,Não
1203,74,Masculino,PE,Padrão,16,114.0,11,7,6,Pix,Não
1204,46,Masculino,RJ,Padrão,26,139.0,25,9,6,Boleto,Sim
1205,25,Feminino,CE,Padrão,46,110.0,37,3,1,Cartão de Crédito,Não
1206,47,Feminino,RJ,Básico,1,62.0,60,1,2,Débito Automático,Não
1207,32,Feminino,BA,Premium,11,209.0,10,7,0,Boleto,Não
1208,72,Feminino,SP,Básico,23,68.0,12,8,1,Boleto,Sim
1209,73,Masculino,MG,Premium,38,213.0,51,2,3,Cartão de Crédito,Não
1210,68,Feminino,BA,Básico,4,65.0,8,6,5,Cartão de Crédito,Sim
1211,39,Masculino,MG,Básico,61,51.0,17,6,0,Cartão de Crédito,Não
1212,40,Feminino,MG,Básico,12,63.0,114,7,3,Cartão de Crédito,Não
1213,37,Masculino,CE,Padrão,61,106.0,68,5,5,Boleto,Não
1214,26,Feminino,RS,Básico,66,54.0,118,10,0,Cartão de Crédito,Não
1215,33,Feminino,RS,Básico,33,55.0,102,4,2,Boleto,Não
1216,38,Feminino,SP,Padrão,48,99.0,106,11,6,Boleto,Sim
1217,29,Feminino,CE,Básico,19,70.0,114,2,3,Débito Automático,Não
1218,30,Masculino,RS,Premium,52,218.0,88,9,2,Débito Automático,Não
1219,39,Feminino,RS,Básico,33,60.0,13,7,5,Débito Automático,Sim
1220,45,Masculino,RJ,Premium,4,176.0,75,1,1,Débito Automático,Não
1221,26,Masculino,PE,Padrão,40,117.0,109,1,6,Boleto,Não
1222,27,Masculino,SP,Premium,29,185.0,107,11,5,Débito Automático,Sim
1223,52,Masculino,MG,Básico,68,55.0,74,1,5,Pix,Sim
1224,72,Feminino,CE,Básico,36,51.0,46,6,4,Boleto,Não
1225,64,Masculino,SP,Padrão,1,106.0,101,8,5,Pix,Sim
1226,26,Feminino,PE,Básico,62,76.0,80,6,6,Boleto,Sim
1227,33,Masculino,PR,Padrão,10,107.0,61,6,0,Boleto,Não
1228,61,Feminino,PR,Padrão,42,130.0,89,8,2,Pix,Não
1229,37,Feminino,RS,Básico,70,73.0,10,2,0,Pix,Não
1230,71,Feminino,RS,Padrão,15,119.0,33,9,1,Cartão de Crédito,Não
1231,23,Masculino,RS,Premium,47,223.0,112,11,3,Débito Automático,Não
1232,75,Masculino,CE,Padrão,66,116.0,36,4,2,Pix,Sim
1233,32,Feminino,,Premium,56,173.0,10,12,6,Cartão de Crédito,Não
1234,55,Feminino,PE,Premium,13,175.0,96,12,1,Cartão de Crédito,Não
1235,40,Feminino,SP,Premium,57,233.0,32,8,0,Boleto,Não
1236,19,Feminino,BA,Premium,43,212.0,109,12,0,Débito Automático,Não
1237,40,Feminino,MG,Básico,36,64.0,31,5,3,Débito Automático,Não
1238,65,Masculino,BA,Padrão,45,101.0,111,1,2,Débito Automático,Não
1239,24,Feminino,PR,Premium,12,200.0,38,9,3,Pix,Não
1240,40,Masculino,RS,Padrão,57,113.0,69,2,2,Débito Automático,Sim
1241,66,Masculino,PE,Premium,69,239.0,114,11,0,Débito Automático,Sim
1242,27,Feminino,RJ,Premium,44,210.0,46,2,3,Boleto,Não
1243,46,Masculino,PR,Básico,32,67.0,117,4,0,Boleto,Não
1244,46,Feminino,CE,Premium,28,197.0,58,3,0,Boleto,Não
1245,44,Feminino,RS,Básico,67,68.0,60,9,3,Débito Automático,Não
1246,41,Masculino,MG,Básico,41,67.0,17,11,1,Pix,Sim
1247,52,Masculino,CE,Padrão,14,128.0,39,11,2,Cartão de Crédito,Não
1248,47,Feminino,SP,Premium,57,215.0,119,1,1,Débito Automático,Sim
1249,48,Feminino,SP,Premium,19,205.0,96,1,5,Pix,Não
1250,45,Feminino,BA,Premium,18,244.0,34,7,2,Pix,Não
1251,27,Masculino,RJ,Premium,41,238.0,83,0,5,Cartão de Crédito,Não
1252,51,Masculino,MG,Padrão,21,102.0,8,9,6,Pix,Não
1253,64,Feminino,PE,Básico,43,52.0,53,9,5,Pix,Não
1254,26,Feminino,CE,Padrão,24,109.0,16,2,5,Boleto,Não
1255,34,Masculino,RS,Padrão,26,112.0,7,10,0,Cartão de Crédito,Não
1256,53,Feminino,RS,Básico,48,53.0,8,8,0,Débito Automático,Sim
1257,72,Feminino,RJ,Básico,23,56.0,116,7,1,Boleto,Não
1258,56,Feminino,SP,Padrão,23,118.0,84,12,1,Cartão de Crédito,Não
1259,52,Masculino,RJ,Básico,40,79.0,68,5,5,Boleto,Sim
1260,56,Feminino,RJ,Básico,44,80.0,90,8,6,Cartão de Crédito,Sim
1261,39,Feminino,SP,Básico,47,54.0,66,3,6,Cartão de Crédito,Não
1262,72,Feminino,PR,Premium,12,201.0,41,8,4,Débito Automático,Não
1263,26,Feminino,SP,Padrão,26,130.0,67,6,3,Cartão de Crédito,Não
1264,38,Masculino,SP,Premium,62,199.0,29,7,6,Cartão de Crédito,Não
1265,37,Masculino,RS,Premium,70,200.0,54,11,0,Boleto,Não
1266,40,Masculino,BA,Premium,7,215.0,92,11,4,Cartão de Crédito,Sim
1267,31,Masculino,CE,Básico,59,80.0,31,11,2,Cartão de Crédito,Sim
1268,20,Feminino,MG,Padrão,27,134.0,54,4,0,Boleto,Não
1269,41,Feminino,RS,Padrão,6,99.0,31,3,4,Débito Automático,Não
1270,44,Feminino,RS,Premium,2,208.0,81,4,6,Cartão de Crédito,Não
1271,58,Masculino,RJ,Premium,51,217.0,19,2,5,Boleto,Não
1272,75,Feminino,RS,Padrão,9,124.0,73,2,5,Débito Automático,Sim
1273,36,Masculino,RJ,Premium,34,175.0,76,6,6,Pix,Não
1274,30,Feminino,MG,Básico,67,51.0,15,1,0,Cartão de Crédito,Não
1275,33,Masculino,PR,Padrão,48,137.0,97,7,4,Débito Automático,Não
1276,20,Masculino,SP,Premium,2,203.0,55,4,1,Pix,Não
1277,27,Feminino,SP,Padrão,65,104.0,116,10,1,Pix,Não
1278,22,Masculino,RJ,Básico,68,59.0,92,2,4,Cartão de Crédito,Não
1279,44,Masculino,RJ,Premium,69,181.0,92,11,2,Boleto,Não
1280,18,Masculino,SP,Padrão,1,93.0,77,12,4,Cartão de Crédito,Sim
1281,19,Feminino,CE,Premium,61,242.0,100,6,2,Boleto,Não
1282,61,Feminino,PR,Padrão,33,130.0,23,7,1,Débito Automático,Não
1283,58,Feminino,RS,Premium,23,192.0,23,2,2,Cartão de Crédito,Não
1284,47,Masculino,PE,Padrão,70,104.0,58,2,6,Pix,Não
1285,47,Feminino,MG,Premium,58,219.0,97,5,2,,Não
1286,33,Feminino,PE,Básico,25,68.0,52,12,4,Débito Automático,Sim
1287,31,,SP,Padrão,19,96.0,30,10,3,Boleto,Não
1288,39,Masculino,PR,Premium,21,226.0,54,6,1,Boleto,Não
1289,35,Feminino,BA,Premium,20,233.0,64,12,6,Boleto,Sim
1290,73,Masculino,RJ,Premium,17,200.0,105,9,6,Cartão de Crédito,Não
1291,23,Feminino,PR,Básico,2,79.0,100,1,2,Boleto,Não
1292,31,Feminino,MG,Padrão,9,129.0,42,9,6,Débito Automático,Sim
1293,24,Feminino,MG,Premium,21,180.0,76,6,0,Pix,Não
1294,62,,PE,Padrão,32,132.0,65,7,0,Pix,Não
1295,48,Feminino,SP,Básico,3,68.0,67,7,4,Débito Automático,Não
1296,74,Feminino,MG,Padrão,11,113.0,19,2,1,Boleto,Não
1297,58,Feminino,SP,Padrão,38,140.0,84,5,4,Pix,Não
1298,28,Masculino,SP,Padrão,33,122.0,88,8,0,Boleto,Não
1299,62,Feminino,RJ,Padrão,34,117.0,47,0,2,Cartão de Crédito,Não
1300,26,Feminino,PE,Premium,2,162.0,54,4,3,Cartão de Crédito,Sim
1301,62,Feminino,PE,Premium,35,202.0,95,5,6,Débito Automático,Não
1302,26,Feminino,RJ,Padrão,34,102.0,108,4,2,Débito Automático,Sim
1303,73,Masculino,MG,Premium,15,173.0,78,3,0,Boleto,Não
1304,67,Masculino,MG,Básico,10,50.0,79,11,6,Pix,Sim
1305,58,Masculino,MG,Padrão,14,97.0,16,11,1,Cartão de Crédito,Sim
1306,18,Masculino,CE,Padrão,30,93.0,109,6,2,Boleto,Não
1307,63,Feminino,MG,Padrão,24,108.0,69,9,6,Cartão de Crédito,Não
1308,23,Masculino,PR,Básico,26,58.0,28,9,1,Débito Automático,Não
1309,66,Feminino,PR,Básico,21,62.0,59,4,4,Débito Automático,Não
1310,70,Masculino,RJ,Padrão,31,90.0,12,10,2,Cartão de Crédito,Sim
1311,49,Feminino,SP,Padrão,8,138.0,100,1,5,Cartão de Crédito,Não
1312,38,Feminino,CE,Premium,47,237.0,50,10,0,Pix,Não
1313,41,Masculino,SP,Padrão,39,121.0,93,8,5,Débito Automático,Sim
1314,44,Feminino,MG,Padrão,60,140.0,23,7,6,Pix,Não
1315,44,Masculino,PE,Básico,18,75.0,106,10,1,Boleto,Sim
1316,27,Feminino,PR,Premium,24,162.0,7,6,3,Pix,Não
1317,43,Feminino,PE,Básico,39,76.0,60,3,1,Boleto,Não
1318,49,Feminino,MG,Premium,8,168.0,35,5,5,Pix,Não
1319,69,Feminino,PE,Básico,54,65.0,83,10,1,Cartão de Crédito,Sim
1320,56,Feminino,CE,Básico,68,59.0,13,12,5,Cartão de Crédito,Não
1321,46,Feminino,CE,Padrão,54,103.0,105,11,1,Débito Automático,Não
1322,53,Masculino,PR,Padrão,43,102.0,109,5,6,Boleto,Não
1323,49,Masculino,BA,Premium,61,200.0,15,8,0,Pix,Não
1324,47,Feminino,MG,Premium,35,209.0,51,12,1,Cartão de Crédito,Não
1325,48,Masculino,RS,Básico,29,70.0,45,5,6,Pix,Não
1326,38,Masculino,PR,Premium,69,184.0,72,9,4,Débito Automático,Sim
1327,33,Masculino,SP,Padrão,55,90.0,88,4,1,Pix,Não
1328,23,Feminino,BA,Padrão,60,99.0,18,10,3,Débito Automático,Não
1329,47,Feminino,SP,Padrão,26,128.0,20,4,1,Cartão de Crédito,Não
1330,73,Masculino,PE,Padrão,71,113.0,87,5,6,Débito Automático,Não
1331,43,Masculino,SP,Básico,42,69.0,97,10,2,Boleto,Sim
1332,49,Masculino,RJ,Básico,9,54.0,101,8,1,Débito Automático,Não
1333,40,Feminino,PE,Padrão,11,111.0,93,7,3,Boleto,Não
1334,53,Masculino,SP,Básico,27,64.0,87,12,6,Cartão de Crédito,Sim
1335,21,Masculino,MG,Premium,29,165.0,69,3,6,Débito Automático,Sim
1336,38,Feminino,RJ,Padrão,51,122.0,10,7,0,Boleto,Não
1337,55,Feminino,MG,Básico,27,57.0,55,0,2,Boleto,Não
1338,27,Feminino,MG,Premium,1,239.0,111,4,2,Boleto,Não
1339,66,Feminino,CE,Premium,33,201.0,8,4,3,Pix,Não
1340,56,Masculino,PR,Premium,66,186.0,30,2,0,Débito Automático,Sim
1341,71,Masculino,RS,Premium,28,198.0,32,5,3,Cartão de Crédito,Sim
1342,37,Feminino,BA,Básico,28,,63,3,3,Pix,Não
1343,56,Masculino,RJ,Básico,63,65.0,83,4,6,Cartão de Crédito,Não
1344,74,Feminino,MG,Básico,4,69.0,17,4,0,Cartão de Crédito,Sim
1345,41,Masculino,RS,Básico,25,63.0,103,1,2,Cartão de Crédito,Não
1346,75,Masculino,CE,Básico,39,54.0,27,12,1,Cartão de Crédito,Sim
1347,25,Feminino,RJ,Básico,31,64.0,98,8,2,Boleto,Sim
1348,31,Feminino,PE,Básico,51,71.0,27,0,3,Cartão de Crédito,Não
1349,54,Masculino,RS,Básico,9,80.0,8,11,2,Débito Automático,Não
1350,73,Feminino,CE,Básico,31,72.0,106,10,0,Boleto,Não
1351,63,Feminino,MG,Premium,7,171.0,52,9,2,Débito Automático,Não
1352,64,Feminino,BA,Premium,70,241.0,64,5,3,Débito Automático,Não
1353,67,Feminino,RJ,Padrão,19,133.0,82,10,4,Débito Automático,Sim
1354,74,Masculino,SP,Básico,43,79.0,48,7,3,Boleto,Não
1355,56,Masculino,PE,Padrão,70,137.0,15,12,4,Pix,Sim
1356,74,Masculino,PR,Básico,65,67.0,92,1,4,Débito Automático,Sim
1357,49,Feminino,PR,Básico,42,73.0,78,6,4,Débito Automático,Não
1358,65,Masculino,SP,Padrão,14,130.0,119,7,1,Cartão de Crédito,Não
1359,49,Masculino,RJ,Básico,10,72.0,109,12,3,Boleto,Sim
1360,19,Masculino,RJ,Básico,4,59.0,37,2,6,Pix,Não
1361,25,Feminino,BA,Padrão,46,115.0,31,11,4,Débito Automático,Sim
1362,45,Masculino,CE,Premium,62,235.0,45,0,5,Débito Automático,Não
1363,19,Feminino,CE,Padrão,61,114.0,8,12,0,Pix,Não
1364,20,,CE,Padrão,12,106.0,53,1,0,Débito Automático,Não
1365,33,Feminino,PR,Premium,61,199.0,83,8,6,Pix,Não
1366,24,Masculino,CE,Básico,17,68.0,40,8,3,Pix,Sim
1367,69,Feminino,RS,Premium,7,175.0,114,11,4,Boleto,Sim
1368,20,Feminino,CE,Padrão,43,97.0,36,2,6,Cartão de Crédito,Sim
1369,42,Feminino,PR,Premium,23,165.0,96,4,1,Pix,Não
1370,69,Masculino,CE,Premium,15,177.0,68,2,5,Débito Automático,Não
1371,68,Masculino,PE,Premium,56,227.0,65,11,2,Cartão de Crédito,Não
1372,35,Feminino,CE,Padrão,72,117.0,56,1,0,Boleto,Não
1373,74,Feminino,BA,Básico,16,50.0,76,9,1,Débito Automático,Não
1374,48,Masculino,RS,Básico,24,68.0,22,8,0,Pix,Sim
1375,18,Masculino,RS,Padrão,8,140.0,117,1,4,Boleto,Não
1376,38,Masculino,RJ,Básico,62,75.0,27,10,3,Pix,Não
1377,53,Masculino,RJ,Premium,70,178.0,66,10,1,Cartão de Crédito,Não
1378,54,Feminino,PE,Básico,32,70.0,12,10,2,Pix,Não
1379,20,Masculino,MG,Padrão,51,102.0,66,11,2,Pix,Não
1380,59,Feminino,SP,Premium,21,226.0,58,4,3,Cartão de Crédito,Não
1381,53,Feminino,BA,Básico,19,74.0,43,5,2,Débito Automático,Não
1382,37,Masculino,CE,Padrão,66,114.0,48,9,5,Cartão de Crédito,Não
1383,62,Feminino,RS,Padrão,44,123.0,116,10,0,Débito Automático,Sim
1384,56,Feminino,PR,Premium,30,190.0,110,9,1,Débito Automático,Não
1385,51,Masculino,RS,Premium,53,236.0,29,6,5,Débito Automático,Não
1386,63,Feminino,PR,Premium,71,219.0,31,9,4,Débito Automático,Sim
1387,29,Feminino,BA,Premium,64,210.0,23,7,5,Débito Automático,Não
1388,56,Feminino,CE,Básico,33,53.0,63,6,0,Débito Automático,Sim
1389,50,Masculino,CE,Premium,54,166.0,60,6,5,Pix,Não
1390,38,Masculino,RJ,Básico,18,55.0,40,12,6,Cartão de Crédito,Não
1391,53,Masculino,SP,Premium,35,172.0,6,11,5,Cartão de Crédito,Sim
1392,39,Feminino,BA,Premium,36,190.0,112,3,1,Boleto,Não
1393,27,Feminino,PR,Básico,71,68.0,74,2,6,Cartão de Crédito,Não
1394,28,Masculino,PR,Básico,35,75.0,63,1,1,Boleto,Não
1395,75,Feminino,CE,Básico,29,58.0,32,3,5,Boleto,Sim
1396,24,Feminino,SP,Básico,53,72.0,74,2,5,Débito Automático,Não
1397,31,Feminino,CE,Premium,63,227.0,82,5,2,Boleto,Sim
1398,41,Masculino,PR,Básico,10,69.0,45,6,1,Débito Automático,Não
1399,43,Masculino,PR,Padrão,32,108.0,87,6,4,Cartão de Crédito,Não
1400,46,Feminino,CE,Premium,3,204.0,59,5,3,Cartão de Crédito,Sim
1401,45,Masculino,PR,Padrão,45,107.0,113,4,3,Cartão de Crédito,Não
1402,42,Masculino,RS,Padrão,7,104.0,15,11,1,Débito Automático,Sim
1403,46,Masculino,RJ,Básico,38,54.0,34,2,1,Cartão de Crédito,Não
1404,57,Masculino,RJ,Básico,23,59.0,13,6,1,Cartão de Crédito,Não
1405,35,Masculino,MG,Básico,69,53.0,73,8,6,Boleto,Sim
1406,33,Masculino,PE,Básico,42,77.0,22,8,6,Boleto,Sim
1407,21,,CE,Padrão,20,98.0,36,9,6,Pix,Sim
1408,29,Masculino,PE,Premium,15,180.0,22,10,4,Cartão de Crédito,Não
1409,36,Feminino,CE,Padrão,68,121.0,87,12,3,Débito Automático,Não
1410,68,Feminino,MG,Premium,52,227.0,108,6,1,Cartão de Crédito,Não
1411,31,Feminino,BA,Básico,48,76.0,8,9,3,Débito Automático,Sim
1412,49,Masculino,RS,Básico,3,56.0,55,12,1,Boleto,Sim
1413,27,Feminino,BA,Básico,30,78.0,117,7,3,Boleto,Não
1414,47,Feminino,BA,Básico,54,80.0,11,2,5,Débito Automático,Não
1415,47,Feminino,SP,Padrão,56,128.0,116,5,6,Pix,Não
1416,22,Masculino,RS,Padrão,43,109.0,12,2,0,Cartão de Crédito,Não
1417,50,Feminino,BA,Básico,67,61.0,84,6,2,Débito Automático,Não
1418,36,Feminino,SP,Padrão,7,123.0,90,1,3,Cartão de Crédito,Não
1419,27,Masculino,MG,Padrão,43,135.0,102,11,5,Boleto,Não
1420,23,Masculino,PR,Premium,50,188.0,58,0,0,Boleto,Não
1421,44,Masculino,SP,Básico,55,67.0,38,3,0,Pix,Não
1422,68,Feminino,BA,Básico,29,64.0,83,7,0,Débito Automático,Sim
1423,72,Feminino,MG,Padrão,34,125.0,90,11,2,Débito Automático,Não
1424,69,Feminino,CE,Premium,32,215.0,97,7,2,Pix,Não
1425,21,Masculino,PR,Premium,39,173.0,64,2,4,Boleto,Sim
1426,24,Feminino,RS,Premium,70,212.0,15,11,3,Boleto,Não
1427,28,Masculino,PE,Premium,62,168.0,56,12,2,Pix,Não
1428,27,Feminino,PE,Padrão,61,111.0,80,1,2,Boleto,Não
1429,43,Feminino,PE,Padrão,31,105.0,114,12,1,Cartão de Crédito,Não
1430,24,Masculino,MG,Básico,11,75.0,11,2,4,Cartão de Crédito,Sim
1431,48,Feminino,RJ,Básico,5,54.0,10,10,5,Boleto,Não
1432,75,Masculino,MG,Padrão,43,92.0,119,1,0,Pix,Não
1433,70,Feminino,MG,Padrão,14,127.0,13,9,6,Pix,Não
1434,56,Masculino,RS,Padrão,21,139.0,9,8,0,Pix,Não
1435,72,Feminino,PE,Padrão,21,120.0,108,5,4,Boleto,Não
1436,68,Masculino,SP,Padrão,42,105.0,80,2,5,Cartão de Crédito,Sim
1437,27,Feminino,PR,Básico,58,54.0,96,4,6,Pix,Sim
1438,45,Feminino,PR,Padrão,16,131.0,119,10,4,Pix,Não
1439,59,Feminino,PE,Básico,47,55.0,28,5,0,Pix,Sim
1440,47,Feminino,BA,Premium,51,201.0,101,7,1,Boleto,Não
1441,18,Masculino,PR,Básico,33,63.0,70,5,1,Pix,Sim
1442,35,Feminino,BA,Básico,24,63.0,5,10,2,Cartão de Crédito,Não
1443,48,Feminino,PE,Premium,26,202.0,118,10,5,Boleto,Não
1444,45,Feminino,SP,Premium,6,235.0,41,8,2,Débito Automático,Não
